t_s,phase,step_index,num_rot_Nm,num_origin_Nm,denominator_Nm,rho_rot,rho_origin,valid
41.180000,DS_interstep,3,6.778306e-05,1.354912e-06,4.784967e-01,1.416584e-04,2.831600e-06,1
41.190000,DS_interstep,3,6.675454e-05,1.339511e-06,4.693041e-01,1.422415e-04,2.854250e-06,1
41.200000,DS_interstep,3,6.574333e-05,1.324146e-06,4.602776e-01,1.428341e-04,2.876841e-06,1
41.210000,DS_interstep,3,6.474935e-05,1.308819e-06,4.514180e-01,1.434355e-04,2.899350e-06,1
41.220000,DS_interstep,3,6.377256e-05,1.293534e-06,4.427251e-01,1.440455e-04,2.921754e-06,1
41.230000,DS_interstep,3,6.281280e-05,1.278295e-06,4.341990e-01,1.446636e-04,2.944031e-06,1
41.240000,DS_interstep,3,6.186990e-05,1.263107e-06,4.258394e-01,1.452893e-04,2.966158e-06,1
41.250000,DS_interstep,3,6.094381e-05,1.247972e-06,4.176457e-01,1.459223e-04,2.988112e-06,1
41.260000,DS_interstep,3,6.003417e-05,1.232895e-06,4.096169e-01,1.465618e-04,3.009874e-06,1
41.270000,DS_interstep,3,5.914089e-05,1.217880e-06,4.017522e-01,1.472074e-04,3.031421e-06,1
41.280000,DS_interstep,3,5.826375e-05,1.202930e-06,3.940500e-01,1.478588e-04,3.052734e-06,1
41.290000,DS_interstep,3,5.740249e-05,1.188048e-06,3.865090e-01,1.485153e-04,3.073793e-06,1
41.300000,DS_interstep,3,5.655684e-05,1.173241e-06,3.791274e-01,1.491763e-04,3.094581e-06,1
41.310000,DS_interstep,3,5.572661e-05,1.158509e-06,3.719033e-01,1.498417e-04,3.115081e-06,1
41.320000,DS_interstep,3,5.491146e-05,1.143858e-06,3.648347e-01,1.505105e-04,3.135276e-06,1
41.330000,DS_interstep,3,5.411117e-05,1.129290e-06,3.579192e-01,1.511827e-04,3.155155e-06,1
41.340000,DS_interstep,3,5.332544e-05,1.114810e-06,3.511544e-01,1.518575e-04,3.174701e-06,1
41.350000,DS_interstep,3,5.255398e-05,1.100421e-06,3.445378e-01,1.525348e-04,3.193906e-06,1
41.360000,DS_interstep,3,5.179648e-05,1.086126e-06,3.380666e-01,1.532138e-04,3.212757e-06,1
41.370000,DS_interstep,3,5.105267e-05,1.071928e-06,3.317383e-01,1.538944e-04,3.231245e-06,1
41.380000,DS_interstep,3,5.032224e-05,1.057830e-06,3.255498e-01,1.545762e-04,3.249366e-06,1
41.390000,DS_interstep,3,4.960487e-05,1.043836e-06,3.194981e-01,1.552588e-04,3.267111e-06,1
41.400000,DS_interstep,3,4.890031e-05,1.029947e-06,3.135803e-01,1.559419e-04,3.284476e-06,1
41.410000,DS_interstep,3,4.820820e-05,1.016167e-06,3.077934e-01,1.566252e-04,3.301458e-06,1
41.420000,DS_interstep,3,4.752831e-05,1.002498e-06,3.021343e-01,1.573086e-04,3.318055e-06,1
41.430000,DS_interstep,3,4.686030e-05,9.889428e-07,2.965999e-01,1.579916e-04,3.334266e-06,1
41.440000,DS_interstep,3,4.620388e-05,9.755030e-07,2.911871e-01,1.586742e-04,3.350090e-06,1
41.450000,DS_interstep,3,4.555878e-05,9.621812e-07,2.858929e-01,1.593561e-04,3.365531e-06,1
41.460000,DS_interstep,3,4.492472e-05,9.489782e-07,2.807141e-01,1.600373e-04,3.380586e-06,1
41.470000,DS_interstep,3,4.430138e-05,9.358971e-07,2.756479e-01,1.607173e-04,3.395263e-06,1
41.480000,DS_interstep,3,4.368853e-05,9.229388e-07,2.706911e-01,1.613963e-04,3.409565e-06,1
41.490000,DS_interstep,3,4.308589e-05,9.101048e-07,2.658408e-01,1.620740e-04,3.423495e-06,1
41.500000,DS_interstep,3,4.249320e-05,8.973961e-07,2.610945e-01,1.627503e-04,3.437055e-06,1
41.510000,DS_interstep,3,4.191019e-05,8.848142e-07,2.564489e-01,1.634251e-04,3.450256e-06,1
41.520000,DS_interstep,3,4.133659e-05,8.723604e-07,2.519015e-01,1.640982e-04,3.463101e-06,1
41.530000,DS_interstep,3,4.077222e-05,8.600353e-07,2.474496e-01,1.647698e-04,3.475597e-06,1
41.540000,DS_interstep,3,4.021678e-05,8.478396e-07,2.430907e-01,1.654394e-04,3.487750e-06,1
41.550000,DS_interstep,3,3.967006e-05,8.357745e-07,2.388221e-01,1.661072e-04,3.499570e-06,1
41.560000,DS_interstep,3,3.913182e-05,8.238398e-07,2.346414e-01,1.667728e-04,3.511058e-06,1
41.570000,DS_interstep,3,3.860188e-05,8.120362e-07,2.305464e-01,1.674365e-04,3.522225e-06,1
41.580000,DS_interstep,3,3.807998e-05,8.003645e-07,2.265344e-01,1.680980e-04,3.533081e-06,1
41.590000,DS_interstep,3,3.756594e-05,7.888244e-07,2.226036e-01,1.687571e-04,3.543628e-06,1
41.600000,DS_interstep,3,3.705955e-05,7.774160e-07,2.187515e-01,1.694139e-04,3.553877e-06,1
41.610000,DS_interstep,3,3.656063e-05,7.661401e-07,2.149761e-01,1.700683e-04,3.563838e-06,1
41.620000,DS_interstep,3,3.606898e-05,7.549964e-07,2.112754e-01,1.707202e-04,3.573517e-06,1
41.630000,DS_interstep,3,3.558440e-05,7.439838e-07,2.076474e-01,1.713694e-04,3.582919e-06,1
41.640000,DS_interstep,3,3.510677e-05,7.331035e-07,2.040902e-01,1.720160e-04,3.592056e-06,1
41.650000,DS_interstep,3,3.463586e-05,7.223547e-07,2.006018e-01,1.726598e-04,3.600938e-06,1
41.660000,DS_interstep,3,3.417156e-05,7.117374e-07,1.971807e-01,1.733007e-04,3.609569e-06,1
41.670000,DS_interstep,3,3.371366e-05,7.012501e-07,1.938249e-01,1.739387e-04,3.617956e-06,1
41.680000,DS_interstep,3,3.326204e-05,6.908941e-07,1.905328e-01,1.745739e-04,3.626117e-06,1
41.690000,DS_interstep,3,3.281657e-05,6.806673e-07,1.873028e-01,1.752060e-04,3.634048e-06,1
41.700000,DS_interstep,3,3.237708e-05,6.705702e-07,1.841331e-01,1.758352e-04,3.641769e-06,1
41.710000,DS_interstep,3,3.194344e-05,6.606012e-07,1.810225e-01,1.764612e-04,3.649277e-06,1
41.720000,DS_interstep,3,3.151553e-05,6.507606e-07,1.779692e-01,1.770842e-04,3.656592e-06,1
41.730000,DS_interstep,3,3.109321e-05,6.410476e-07,1.749719e-01,1.777040e-04,3.663718e-06,1
41.740000,DS_interstep,3,3.067637e-05,6.314608e-07,1.720292e-01,1.783208e-04,3.670662e-06,1
41.750000,DS_interstep,3,3.026489e-05,6.220000e-07,1.691396e-01,1.789344e-04,3.677435e-06,1
41.760000,DS_interstep,3,2.985868e-05,6.126639e-07,1.663019e-01,1.795450e-04,3.684046e-06,1
41.770000,DS_interstep,3,2.945762e-05,6.034518e-07,1.635149e-01,1.801525e-04,3.690500e-06,1
41.780000,DS_interstep,3,2.906160e-05,5.943628e-07,1.607772e-01,1.807570e-04,3.696811e-06,1
41.790000,DS_interstep,3,2.867054e-05,5.853959e-07,1.580876e-01,1.813585e-04,3.702984e-06,1
41.800000,DS_interstep,3,2.828433e-05,5.765502e-07,1.554450e-01,1.819571e-04,3.709030e-06,1
41.810000,DS_interstep,3,2.790289e-05,5.678246e-07,1.528483e-01,1.825528e-04,3.714955e-06,1
41.820000,DS_interstep,3,2.752613e-05,5.592181e-07,1.502964e-01,1.831456e-04,3.720768e-06,1
41.830000,DS_interstep,3,2.715400e-05,5.507295e-07,1.477882e-01,1.837359e-04,3.726478e-06,1
41.840000,DS_interstep,3,2.678637e-05,5.423579e-07,1.453227e-01,1.843234e-04,3.732093e-06,1
41.850000,DS_interstep,3,2.642321e-05,5.341021e-07,1.428989e-01,1.849085e-04,3.737622e-06,1
41.860000,DS_interstep,3,2.606444e-05,5.259608e-07,1.405159e-01,1.854910e-04,3.743069e-06,1
41.870000,DS_interstep,3,2.570998e-05,5.179330e-07,1.381729e-01,1.860711e-04,3.748441e-06,1
41.880000,DS_interstep,3,2.535977e-05,5.100175e-07,1.358688e-01,1.866489e-04,3.753750e-06,1
41.890000,DS_interstep,3,2.501375e-05,5.022133e-07,1.336029e-01,1.872246e-04,3.759000e-06,1
41.900000,DS_interstep,3,2.467188e-05,4.945189e-07,1.313743e-01,1.877984e-04,3.764199e-06,1
41.910000,DS_interstep,3,2.433408e-05,4.869332e-07,1.291823e-01,1.883701e-04,3.769350e-06,1
41.920000,DS_interstep,3,2.400028e-05,4.794551e-07,1.270260e-01,1.889399e-04,3.774464e-06,1
41.930000,DS_interstep,3,2.367047e-05,4.720832e-07,1.249049e-01,1.895079e-04,3.779542e-06,1
41.940000,DS_interstep,3,2.334459e-05,4.648164e-07,1.228181e-01,1.900745e-04,3.784593e-06,1
41.950000,DS_interstep,3,2.302256e-05,4.576536e-07,1.207650e-01,1.906394e-04,3.789621e-06,1
41.960000,DS_interstep,3,2.270438e-05,4.505933e-07,1.187449e-01,1.912029e-04,3.794632e-06,1
41.970000,DS_interstep,3,2.238998e-05,4.436344e-07,1.167573e-01,1.917651e-04,3.799627e-06,1
41.980000,DS_interstep,3,2.207932e-05,4.367757e-07,1.148014e-01,1.923261e-04,3.804619e-06,1
41.990000,DS_interstep,3,2.177236e-05,4.300160e-07,1.128769e-01,1.928860e-04,3.809603e-06,1
42.000000,DS_interstep,3,2.146906e-05,4.233540e-07,1.109829e-01,1.934448e-04,3.814587e-06,1
42.010000,DS_interstep,3,2.116940e-05,4.167886e-07,1.091191e-01,1.940026e-04,3.819574e-06,1
42.020000,DS_interstep,3,2.087332e-05,4.103184e-07,1.072848e-01,1.945599e-04,3.824571e-06,1
42.030000,DS_interstep,3,2.058081e-05,4.039423e-07,1.054797e-01,1.951163e-04,3.829576e-06,1
42.040000,DS_interstep,3,2.029180e-05,3.976592e-07,1.037031e-01,1.956720e-04,3.834593e-06,1
42.050000,DS_interstep,3,2.000628e-05,3.914678e-07,1.019546e-01,1.962274e-04,3.839629e-06,1
42.060000,DS_interstep,3,1.972423e-05,3.853670e-07,1.002337e-01,1.967824e-04,3.844684e-06,1
42.070000,DS_interstep,3,1.944559e-05,3.793555e-07,9.854005e-02,1.973369e-04,3.849759e-06,1
42.080000,DS_interstep,3,1.917035e-05,3.734322e-07,9.687312e-02,1.978913e-04,3.854859e-06,1
42.090000,DS_interstep,3,1.889846e-05,3.675960e-07,9.523250e-02,1.984455e-04,3.859985e-06,1
42.100000,DS_interstep,3,1.862991e-05,3.618457e-07,9.361779e-02,1.989997e-04,3.865138e-06,1
42.110000,DS_interstep,3,1.836466e-05,3.561802e-07,9.202857e-02,1.995539e-04,3.870321e-06,1
42.120000,DS_interstep,3,1.810268e-05,3.505983e-07,9.046447e-02,2.001082e-04,3.875536e-06,1
42.130000,DS_interstep,3,1.784395e-05,3.450990e-07,8.892507e-02,2.006628e-04,3.880784e-06,1
42.140000,DS_interstep,3,1.758844e-05,3.396811e-07,8.741002e-02,2.012177e-04,3.886066e-06,1
42.150000,DS_interstep,3,1.733614e-05,3.343435e-07,8.591894e-02,2.017732e-04,3.891383e-06,1
42.160000,DS_interstep,3,1.708698e-05,3.290852e-07,8.445147e-02,2.023289e-04,3.896737e-06,1
42.170000,DS_interstep,3,1.684096e-05,3.239051e-07,8.300727e-02,2.028854e-04,3.902129e-06,1
42.180000,DS_interstep,3,1.659805e-05,3.188021e-07,8.158600e-02,2.034424e-04,3.907559e-06,1
42.190000,DS_interstep,3,1.635823e-05,3.137752e-07,8.018730e-02,2.040003e-04,3.913029e-06,1
42.200000,DS_interstep,3,1.612147e-05,3.088234e-07,7.881085e-02,2.045590e-04,3.918539e-06,1
42.210000,DS_interstep,3,1.588774e-05,3.039456e-07,7.745634e-02,2.051186e-04,3.924089e-06,1
42.220000,DS_interstep,3,1.565702e-05,2.991408e-07,7.612344e-02,2.056793e-04,3.929680e-06,1
42.230000,DS_interstep,3,1.542927e-05,2.944080e-07,7.481183e-02,2.062411e-04,3.935313e-06,1
42.240000,DS_interstep,3,1.520447e-05,2.897462e-07,7.352122e-02,2.068039e-04,3.940988e-06,1
42.250000,DS_interstep,3,1.498262e-05,2.851545e-07,7.225129e-02,2.073682e-04,3.946705e-06,1
42.260000,DS_interstep,3,1.476366e-05,2.806319e-07,7.100177e-02,2.079337e-04,3.952463e-06,1
42.270000,DS_interstep,3,1.454758e-05,2.761773e-07,6.977235e-02,2.085006e-04,3.958264e-06,1
42.280000,DS_interstep,3,1.433435e-05,2.717900e-07,6.856275e-02,2.090691e-04,3.964106e-06,1
42.290000,DS_interstep,3,1.412396e-05,2.674689e-07,6.737268e-02,2.096392e-04,3.969991e-06,1
42.300000,DS_interstep,3,1.391636e-05,2.632131e-07,6.620188e-02,2.102109e-04,3.975916e-06,1
42.310000,DS_interstep,3,1.371152e-05,2.590218e-07,6.505006e-02,2.107842e-04,3.981884e-06,1
42.320000,DS_interstep,3,1.350945e-05,2.548939e-07,6.391697e-02,2.113594e-04,3.987892e-06,1
42.330000,DS_interstep,3,1.331009e-05,2.508287e-07,6.280232e-02,2.119364e-04,3.993940e-06,1
42.340000,DS_interstep,3,1.311344e-05,2.468253e-07,6.170587e-02,2.125153e-04,4.000029e-06,1
42.350000,DS_interstep,3,1.291946e-05,2.428827e-07,6.062735e-02,2.130962e-04,4.006158e-06,1
42.360000,DS_interstep,3,1.272812e-05,2.390001e-07,5.956651e-02,2.136791e-04,4.012324e-06,1
42.370000,DS_interstep,3,1.253940e-05,2.351768e-07,5.852309e-02,2.142641e-04,4.018530e-06,1
42.380000,DS_interstep,3,1.235328e-05,2.314118e-07,5.749686e-02,2.148513e-04,4.024772e-06,1
42.390000,DS_interstep,3,1.216972e-05,2.277043e-07,5.648757e-02,2.154407e-04,4.031051e-06,1
42.400000,DS_interstep,3,1.198871e-05,2.240535e-07,5.549497e-02,2.160324e-04,4.037366e-06,1
42.410000,DS_interstep,3,1.181021e-05,2.204586e-07,5.451882e-02,2.166264e-04,4.043716e-06,1
42.420000,DS_interstep,3,1.163421e-05,2.169189e-07,5.355889e-02,2.172228e-04,4.050101e-06,1
42.430000,DS_interstep,3,1.146066e-05,2.134335e-07,5.261494e-02,2.178215e-04,4.056519e-06,1
42.440000,DS_interstep,3,1.128956e-05,2.100017e-07,5.168674e-02,2.184227e-04,4.062970e-06,1
42.450000,DS_interstep,3,1.112087e-05,2.066227e-07,5.077406e-02,2.190266e-04,4.069454e-06,1
42.460000,DS_interstep,3,1.095456e-05,2.032957e-07,4.987668e-02,2.196329e-04,4.075968e-06,1
42.470000,DS_interstep,3,1.079061e-05,2.000201e-07,4.899437e-02,2.202418e-04,4.082511e-06,1
42.480000,DS_interstep,3,1.062900e-05,1.967950e-07,4.812691e-02,2.208535e-04,4.089085e-06,1
42.490000,DS_interstep,3,1.046969e-05,1.936199e-07,4.727409e-02,2.214679e-04,4.095687e-06,1
42.500000,DS_interstep,3,1.031266e-05,1.904938e-07,4.643567e-02,2.220850e-04,4.102316e-06,1
42.510000,DS_interstep,3,1.015789e-05,1.874162e-07,4.561144e-02,2.227049e-04,4.108973e-06,1
42.520000,DS_interstep,3,1.000535e-05,1.843863e-07,4.480121e-02,2.233278e-04,4.115655e-06,1
42.530000,DS_interstep,3,9.855012e-06,1.814035e-07,4.400474e-02,2.239534e-04,4.122363e-06,1
42.540000,DS_interstep,3,9.706854e-06,1.784671e-07,4.322184e-02,2.245822e-04,4.129094e-06,1
42.550000,DS_interstep,3,9.560845e-06,1.755764e-07,4.245230e-02,2.252138e-04,4.135850e-06,1
42.560000,DS_interstep,3,9.416957e-06,1.727307e-07,4.169591e-02,2.258485e-04,4.142630e-06,1
42.570000,DS_interstep,3,9.275172e-06,1.699294e-07,4.095246e-02,2.264863e-04,4.149432e-06,1
42.580000,DS_interstep,3,9.135459e-06,1.671719e-07,4.022176e-02,2.271273e-04,4.156255e-06,1
42.590000,DS_interstep,3,8.997796e-06,1.644575e-07,3.950362e-02,2.277714e-04,4.163100e-06,1
42.600000,DS_interstep,3,8.862158e-06,1.617856e-07,3.879783e-02,2.284189e-04,4.169964e-06,1
42.610000,DS_interstep,3,8.728518e-06,1.591556e-07,3.810420e-02,2.290697e-04,4.176851e-06,1
42.620000,DS_interstep,3,8.596849e-06,1.565668e-07,3.742254e-02,2.297238e-04,4.183757e-06,1
42.630000,DS_interstep,3,8.467127e-06,1.540187e-07,3.675266e-02,2.303814e-04,4.190682e-06,1
42.640000,DS_interstep,3,8.339328e-06,1.515107e-07,3.609436e-02,2.310424e-04,4.197628e-06,1
42.650000,DS_interstep,3,8.213422e-06,1.490421e-07,3.544746e-02,2.317069e-04,4.204592e-06,1
42.660000,DS_interstep,3,8.089393e-06,1.466125e-07,3.481179e-02,2.323751e-04,4.211575e-06,1
42.670000,DS_interstep,3,7.967216e-06,1.442211e-07,3.418716e-02,2.330470e-04,4.218575e-06,1
42.680000,DS_interstep,3,7.846859e-06,1.418676e-07,3.357338e-02,2.337226e-04,4.225596e-06,1
42.690000,DS_interstep,3,7.728302e-06,1.395512e-07,3.297029e-02,2.344020e-04,4.232635e-06,1
42.700000,DS_interstep,3,7.611520e-06,1.372715e-07,3.237770e-02,2.350853e-04,4.239693e-06,1
42.710000,DS_interstep,3,7.496492e-06,1.350279e-07,3.179544e-02,2.357725e-04,4.246768e-06,1
42.720000,DS_interstep,3,7.383190e-06,1.328199e-07,3.122336e-02,2.364637e-04,4.253863e-06,1
42.730000,DS_interstep,3,7.271595e-06,1.306469e-07,3.066126e-02,2.371591e-04,4.260976e-06,1
42.740000,DS_interstep,3,7.161682e-06,1.285084e-07,3.010898e-02,2.378587e-04,4.268110e-06,1
42.750000,DS_interstep,3,7.053425e-06,1.264040e-07,2.956637e-02,2.385624e-04,4.275263e-06,1
42.760000,DS_interstep,3,6.946804e-06,1.243331e-07,2.903326e-02,2.392705e-04,4.282436e-06,1
42.770000,DS_interstep,3,6.841800e-06,1.222951e-07,2.850949e-02,2.399832e-04,4.289629e-06,1
42.780000,DS_interstep,3,6.738381e-06,1.202897e-07,2.799490e-02,2.407003e-04,4.296843e-06,1
42.790000,DS_interstep,3,6.636535e-06,1.183163e-07,2.748934e-02,2.414221e-04,4.304078e-06,1
42.800000,DS_interstep,3,6.536229e-06,1.163744e-07,2.699264e-02,2.421486e-04,4.311338e-06,1
42.810000,DS_interstep,3,6.437449e-06,1.144636e-07,2.650467e-02,2.428797e-04,4.318618e-06,1
42.820000,DS_interstep,3,6.340175e-06,1.125834e-07,2.602527e-02,2.436161e-04,4.325924e-06,1
42.830000,DS_interstep,3,6.244378e-06,1.107333e-07,2.555429e-02,2.443573e-04,4.333255e-06,1
42.840000,DS_interstep,3,6.150046e-06,1.089128e-07,2.509160e-02,2.451038e-04,4.340610e-06,1
42.850000,DS_interstep,3,6.057151e-06,1.071216e-07,2.463704e-02,2.458555e-04,4.347992e-06,1
42.860000,DS_interstep,3,5.965672e-06,1.053592e-07,2.419046e-02,2.466126e-04,4.355404e-06,1
42.870000,DS_interstep,3,5.875593e-06,1.036252e-07,2.375174e-02,2.473752e-04,4.362845e-06,1
42.880000,DS_interstep,3,5.786890e-06,1.019190e-07,2.332075e-02,2.481434e-04,4.370312e-06,1
42.890000,DS_interstep,3,5.699547e-06,1.002403e-07,2.289733e-02,2.489175e-04,4.377816e-06,1
42.900000,DS_interstep,3,5.613540e-06,9.858864e-08,2.248137e-02,2.496974e-04,4.385348e-06,1
42.910000,DS_interstep,3,5.528854e-06,9.696369e-08,2.207272e-02,2.504835e-04,4.392919e-06,1
42.920000,DS_interstep,3,5.445462e-06,9.536494e-08,2.167127e-02,2.512756e-04,4.400523e-06,1
42.930000,DS_interstep,3,5.363354e-06,9.379204e-08,2.127688e-02,2.520742e-04,4.408167e-06,1
42.940000,DS_interstep,3,5.282506e-06,9.224459e-08,2.088944e-02,2.528793e-04,4.415848e-06,1
42.950000,DS_interstep,3,5.202900e-06,9.072219e-08,2.050881e-02,2.536910e-04,4.423572e-06,1
42.960000,DS_interstep,3,5.124519e-06,8.922443e-08,2.013487e-02,2.545097e-04,4.431339e-06,1
42.970000,DS_interstep,3,5.047343e-06,8.775097e-08,1.976751e-02,2.553353e-04,4.439151e-06,1
42.980000,DS_interstep,3,4.971355e-06,8.630139e-08,1.940662e-02,2.561681e-04,4.447008e-06,1
42.990000,DS_interstep,3,4.896539e-06,8.487535e-08,1.905207e-02,2.570082e-04,4.454915e-06,1
43.000000,DS_interstep,3,4.822874e-06,8.347244e-08,1.870376e-02,2.578559e-04,4.462870e-06,1
43.010000,DS_interstep,3,4.750346e-06,8.209242e-08,1.836157e-02,2.587114e-04,4.470883e-06,1
43.020000,DS_interstep,3,4.678937e-06,8.073476e-08,1.802538e-02,2.595749e-04,4.478949e-06,1
43.030000,DS_interstep,3,4.608630e-06,7.939929e-08,1.769512e-02,2.604464e-04,4.487073e-06,1
43.040000,DS_interstep,3,4.539408e-06,7.808553e-08,1.737064e-02,2.613264e-04,4.495259e-06,1
43.050000,DS_interstep,3,4.471256e-06,7.679318e-08,1.705188e-02,2.622149e-04,4.503503e-06,1
43.060000,DS_interstep,3,4.404156e-06,7.552195e-08,1.673870e-02,2.631123e-04,4.511818e-06,1
43.070000,DS_interstep,3,4.338093e-06,4.936805e-07,1.643102e-02,2.640186e-04,3.004565e-05,1
43.080000,SS,4,6.070826e-05,1.456009e-06,1.364896e+00,4.447832e-05,1.066755e-06,1
43.180000,SS,4,1.420128e-04,1.364508e-06,1.502064e+00,9.454513e-05,9.084223e-07,1
43.280000,SS,4,2.127112e-04,2.300932e-06,1.573468e+00,1.351862e-04,1.462331e-06,1
43.380000,SS,4,2.860805e-04,3.430110e-06,1.670255e+00,1.712795e-04,2.053645e-06,1
43.480000,SS,4,3.538747e-04,4.738992e-06,1.745867e+00,2.026928e-04,2.714406e-06,1
43.580000,SS,4,4.143603e-04,5.870098e-06,1.834165e+00,2.259122e-04,3.200420e-06,1
43.680000,SS,4,4.665804e-04,6.512521e-06,1.939095e+00,2.406176e-04,3.358537e-06,1
43.780000,SS,4,5.078856e-04,6.795162e-06,2.047284e+00,2.480778e-04,3.319111e-06,1
43.880000,SS,4,5.405468e-04,6.996547e-06,2.181102e+00,2.478320e-04,3.207803e-06,1
43.980000,SS,4,5.624773e-04,7.963439e-06,2.299014e+00,2.446602e-04,3.463850e-06,1
44.080000,SS,4,5.777373e-04,1.039197e-05,2.423516e+00,2.383880e-04,4.287970e-06,1
44.180000,SS,4,5.890386e-04,1.387119e-05,2.526848e+00,2.331120e-04,5.489525e-06,1
44.280000,SS,4,6.001869e-04,1.772625e-05,2.610015e+00,2.299554e-04,6.791627e-06,1
44.380000,SS,4,6.157568e-04,2.124104e-05,2.667473e+00,2.308390e-04,7.962983e-06,1
44.480000,SS,4,6.375930e-04,2.313865e-05,2.695779e+00,2.365153e-04,8.583288e-06,1
44.580000,SS,4,6.665439e-04,2.152439e-05,2.699684e+00,2.468970e-04,7.972928e-06,1
44.680000,SS,4,7.081165e-04,1.746042e-05,2.695359e+00,2.627169e-04,6.477956e-06,1
44.780000,SS,4,7.559956e-04,1.086779e-05,2.685374e+00,2.815234e-04,4.047030e-06,1
44.880000,SS,4,7.988601e-04,8.494063e-06,2.655483e+00,3.008342e-04,3.198689e-06,1
44.980000,SS,4,8.321267e-04,2.428020e-05,2.608147e+00,3.190491e-04,9.309371e-06,1
45.080000,SS,4,8.551955e-04,4.805678e-05,2.539532e+00,3.367532e-04,1.892348e-05,1
45.180000,SS,4,8.694563e-04,7.792070e-05,2.449595e+00,3.549388e-04,3.180963e-05,1
45.280000,SS,4,8.785717e-04,1.150823e-04,2.335776e+00,3.761369e-04,4.926942e-05,1
45.380000,SS,4,9.013085e-04,1.565171e-04,2.250180e+00,4.005496e-04,6.955761e-05,1
45.480000,SS,4,9.698262e-04,1.993883e-04,2.235715e+00,4.337880e-04,8.918324e-05,1
45.580000,SS,4,1.103971e-03,2.381552e-04,2.291361e+00,4.817972e-04,1.039361e-04,1
45.680000,SS,4,1.288622e-03,2.738470e-04,2.312310e+00,5.572876e-04,1.184301e-04,1
45.780000,SS,4,1.503758e-03,3.031913e-04,2.268210e+00,6.629713e-04,1.336699e-04,1
45.880000,SS,4,1.721580e-03,3.255591e-04,2.165540e+00,7.949889e-04,1.503363e-04,1
45.980000,SS,4,1.920171e-03,3.418816e-04,2.036707e+00,9.427820e-04,1.678600e-04,1
46.080000,SS,4,2.095363e-03,3.514346e-04,1.922334e+00,1.090010e-03,1.828166e-04,1
46.180000,SS,4,2.245710e-03,3.529450e-04,1.846123e+00,1.216447e-03,1.911818e-04,1
46.280000,SS,4,2.329852e-03,3.545215e-04,1.595926e+00,1.459875e-03,2.221416e-04,1
46.380000,SS,4,2.366247e-03,3.539581e-04,1.435594e+00,1.648270e-03,2.465586e-04,1
46.480000,SS,4,2.397516e-03,3.507787e-04,1.225326e+00,1.956636e-03,2.862739e-04,1
46.580000,SS,4,2.434045e-03,3.468802e-04,1.085388e+00,2.242557e-03,3.195910e-04,1
46.680000,SS,4,2.489703e-03,3.411845e-04,1.042987e+00,2.387089e-03,3.271224e-04,1
46.780000,SS,4,2.566617e-03,3.342135e-04,1.030586e+00,2.490445e-03,3.242947e-04,1
46.880000,SS,4,2.657530e-03,3.266901e-04,1.022474e+00,2.599118e-03,3.195095e-04,1
46.980000,SS,4,2.756884e-03,3.182685e-04,1.001685e+00,2.752245e-03,3.177330e-04,1
47.080000,SS,4,2.856406e-03,3.090446e-04,9.559084e-01,2.988159e-03,3.232994e-04,1
47.180000,SS,4,2.947854e-03,2.989617e-04,8.922048e-01,3.304010e-03,3.350819e-04,1
47.280000,SS,4,3.024507e-03,2.878823e-04,8.287581e-01,3.649445e-03,3.473659e-04,1
47.380000,SS,4,3.079107e-03,2.760105e-04,7.836932e-01,3.928970e-03,3.521920e-04,1
47.480000,SS,4,3.105704e-03,2.635099e-04,7.866482e-01,3.948021e-03,3.349781e-04,1
47.580000,SS,4,3.100913e-03,2.504984e-04,8.551491e-01,3.626166e-03,2.929295e-04,1
47.680000,SS,4,3.063711e-03,2.370866e-04,9.819124e-01,3.120147e-03,2.414539e-04,1
47.780000,SS,4,2.994992e-03,2.233773e-04,1.146523e+00,2.612239e-03,1.948302e-04,1
47.880000,SS,4,2.897131e-03,2.094625e-04,1.330083e+00,2.178157e-03,1.574808e-04,1
47.980000,SS,4,2.773574e-03,1.954325e-04,1.519640e+00,1.825153e-03,1.286045e-04,1
48.080000,SS,4,2.628453e-03,1.813561e-04,1.707074e+00,1.539742e-03,1.062380e-04,1
48.180000,SS,4,2.466229e-03,1.673261e-04,1.887391e+00,1.306687e-03,8.865473e-05,1
48.280000,SS,4,2.291700e-03,1.534220e-04,2.057531e+00,1.113811e-03,7.456610e-05,1
48.380000,SS,4,2.109802e-03,1.397332e-04,2.215525e+00,9.522809e-04,6.307001e-05,1
48.480000,SS,4,1.925390e-03,1.263490e-04,2.360100e+00,8.158087e-04,5.353544e-05,1
48.580000,SS,4,1.743088e-03,1.133774e-04,2.490458e+00,6.999066e-04,4.552473e-05,1
48.680000,SS,4,1.568509e-03,1.013239e-04,2.556971e+00,6.134246e-04,3.962655e-05,1
48.780000,SS,4,1.412744e-03,8.953768e-05,2.557362e+00,5.524224e-04,3.501174e-05,1
48.880000,SS,4,1.275711e-03,7.851562e-05,2.557482e+00,4.988152e-04,3.070036e-05,1
48.980000,SS,4,1.155361e-03,6.834482e-05,2.557395e+00,4.517725e-04,2.672439e-05,1
49.080000,SS,4,1.050317e-03,5.894466e-05,2.557169e+00,4.107343e-04,2.305075e-05,1
