t_s,phase,phase_raw,step_index,Hdot_s_planned_x_Nm,Hdot_s_planned_y_Nm,Hdot_s_planned_z_Nm,Hdot_s_realized_x_Nm,Hdot_s_realized_y_Nm,Hdot_s_realized_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,tauw_norm_Nm,tauw_saturated,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,theta_s_geodesic_deg
3.950000,DS,DS_interstep,0,,,,2.643817e-01,2.017357e-02,1.491536e-01,-1.414836e-01,2.005885e-01,-2.796593e-01,-2.575135e-01,-2.512239e-02,-1.442327e-01,2.962219e-01,0,-0.049787,0.081866,-0.099967,1.384709e-01
3.960000,DS,DS_interstep,0,,,,2.534044e-01,2.463217e-02,1.347888e-01,-1.427085e-01,2.004304e-01,-2.802943e-01,-2.463959e-01,-2.961668e-02,-1.297861e-01,2.800581e-01,0,-0.049633,0.081797,-0.099879,1.383112e-01
3.970000,DS,DS_interstep,0,,,,2.427203e-01,2.864667e-02,1.214345e-01,-1.438791e-01,2.002520e-01,-2.808620e-01,-2.355736e-01,-3.366467e-02,-1.163561e-01,2.648905e-01,0,-0.049480,0.081727,-0.099791,1.381514e-01
3.980000,DS,DS_interstep,0,,,,2.323237e-01,3.223794e-02,1.090749e-01,-1.449971e-01,2.000556e-01,-2.813676e-01,-2.250409e-01,-3.728744e-02,-1.039266e-01,2.506681e-01,0,-0.049328,0.081657,-0.099703,1.379920e-01
3.990000,DS,DS_interstep,0,,,,2.222079e-01,3.542644e-02,9.767965e-02,-1.460638e-01,1.998431e-01,-2.818158e-01,-2.147915e-01,-4.050564e-02,-9.246687e-02,2.373315e-01,0,-0.049177,0.081587,-0.099615,1.378331e-01
4.000000,DS,DS_interstep,0,,,,2.123657e-01,3.823226e-02,8.720725e-02,-1.470805e-01,1.996164e-01,-2.822114e-01,-2.048181e-01,-4.333947e-02,-8.193494e-02,2.248157e-01,0,-0.049027,0.081517,-0.099527,1.376746e-01
4.010000,DS,DS_interstep,0,,,,2.027900e-01,4.067506e-02,7.760775e-02,-1.480487e-01,1.993774e-01,-2.825587e-01,-1.951138e-01,-4.580860e-02,-7.228045e-02,2.130547e-01,0,-0.048878,0.081447,-0.099439,1.375165e-01
4.020000,DS,DS_interstep,0,,,,1.934737e-01,4.277411e-02,6.882527e-02,-1.489697e-01,1.991277e-01,-2.828618e-01,-1.856715e-01,-4.793232e-02,-6.344709e-02,2.019825e-01,0,-0.048730,0.081377,-0.099352,1.373596e-01
4.030000,DS,DS_interstep,0,,,,1.844105e-01,4.454830e-02,6.080031e-02,-1.498446e-01,1.988691e-01,-2.831245e-01,-1.764847e-01,-4.972947e-02,-5.537495e-02,1.915366e-01,0,-0.048583,0.081307,-0.099264,1.372023e-01
4.040000,DS,DS_interstep,0,,,,1.755943e-01,4.601617e-02,5.347176e-02,-1.506748e-01,1.986031e-01,-2.833504e-01,-1.675476e-01,-5.121853e-02,-4.800251e-02,1.816584e-01,0,-0.048437,0.081237,-0.099177,1.370462e-01
4.050000,DS,DS_interstep,0,,,,1.670199e-01,4.719589e-02,4.677855e-02,-1.514615e-01,1.983311e-01,-2.835425e-01,-1.588547e-01,-5.241763e-02,-4.126837e-02,1.722948e-01,0,-0.048292,0.081166,-0.099090,1.368900e-01
4.060000,DS,DS_interstep,0,,,,1.586826e-01,4.810532e-02,4.066119e-02,-1.522059e-01,1.980545e-01,-2.837039e-01,-1.504016e-01,-5.334456e-02,-3.511268e-02,1.633988e-01,0,-0.048148,0.081095,-0.099003,1.367341e-01
4.070000,DS,DS_interstep,0,,,,1.505786e-01,4.876200e-02,3.506282e-02,-1.529092e-01,1.977745e-01,-2.838371e-01,-1.421841e-01,-5.401680e-02,-2.947829e-02,1.549293e-01,0,-0.048004,0.081025,-0.098915,1.365782e-01
4.080000,DS,DS_interstep,0,,,,1.427042e-01,4.918308e-02,2.993019e-02,-1.535726e-01,1.974923e-01,-2.839445e-01,-1.341988e-01,-5.445147e-02,-2.431171e-02,1.468514e-01,0,-0.047861,0.080954,-0.098828,1.364229e-01
4.090000,DS,DS_interstep,0,,,,1.350565e-01,4.938537e-02,2.521432e-02,-1.541971e-01,1.972092e-01,-2.840281e-01,-1.264425e-01,-5.466535e-02,-1.956370e-02,1.391357e-01,0,-0.047719,0.080883,-0.098741,1.362679e-01
4.100000,DS,DS_interstep,0,,,,1.276330e-01,4.938526e-02,2.087087e-02,-1.547839e-01,1.969259e-01,-2.840898e-01,-1.189128e-01,-5.467483e-02,-1.518976e-02,1.317586e-01,0,-0.047577,0.080812,-0.098654,1.361130e-01
4.110000,DS,DS_interstep,0,,,,1.204312e-01,4.919870e-02,1.686045e-02,-1.553342e-01,1.966436e-01,-2.841314e-01,-1.116072e-01,-5.449588e-02,-1.115034e-02,1.247008e-01,0,-0.047436,0.080741,-0.098567,1.359586e-01
4.120000,DS,DS_interstep,0,,,,1.134489e-01,4.884116e-02,1.314865e-02,-1.558490e-01,1.963631e-01,-2.841542e-01,-1.045235e-01,-5.414401e-02,-7.410898e-03,1.179477e-01,0,-0.047295,0.080669,-0.098481,1.358043e-01
4.130000,DS,DS_interstep,0,,,,1.066843e-01,4.832762e-02,9.705908e-03,-1.563295e-01,1.960851e-01,-2.841597e-01,-9.765960e-02,-5.363425e-02,-3.941798e-03,1.114880e-01,0,-0.047155,0.080598,-0.098394,1.356503e-01
4.140000,DS,DS_interstep,0,,,,1.001351e-01,4.767249e-02,6.507352e-03,-1.567767e-01,1.958104e-01,-2.841491e-01,-9.101352e-02,-5.298109e-02,-7.180899e-04,1.053137e-01,0,-0.047016,0.080526,-0.098307,1.354962e-01
4.150000,DS,DS_interstep,0,,,,9.379936e-02,4.688960e-02,3.532426e-03,-1.571918e-01,1.955396e-01,-2.841235e-01,-8.458317e-02,-5.219846e-02,2.280822e-03,9.941928e-02,0,-0.046877,0.080455,-0.098220,1.353426e-01
4.160000,DS,DS_interstep,0,,,,8.767500e-02,4.599217e-02,7.645101e-04,-1.575758e-01,1.952733e-01,-2.840839e-01,-7.836642e-02,-5.129968e-02,5.071584e-03,9.380125e-02,0,-0.046738,0.080383,-0.098133,1.351886e-01
4.170000,DS,DS_interstep,0,,,,8.175979e-02,4.499281e-02,-1.809537e-03,-1.579297e-01,1.950121e-01,-2.840314e-01,-7.236103e-02,-5.029747e-02,7.667348e-03,8.845757e-02,0,-0.046600,0.080311,-0.098046,1.350349e-01
4.180000,DS,DS_interstep,0,,,,7.605138e-02,4.390346e-02,-4.199865e-03,-1.582546e-01,1.947563e-01,-2.839668e-01,-6.656467e-02,-4.920392e-02,1.007826e-02,8.338736e-02,0,-0.046462,0.080239,-0.097959,1.348814e-01
4.190000,DS,DS_interstep,0,,,,7.054732e-02,4.273544e-02,-6.414127e-03,-1.585515e-01,1.945064e-01,-2.838911e-01,-6.097486e-02,-4.803045e-02,1.231197e-02,7.859034e-02,0,-0.046325,0.080167,-0.097872,1.347282e-01
4.200000,DS,DS_interstep,0,,,,6.524500e-02,4.149937e-02,-8.457975e-03,-1.588215e-01,1.942628e-01,-2.838050e-01,-5.558898e-02,-4.678782e-02,1.437411e-02,7.406652e-02,0,-0.046188,0.080095,-0.097785,1.345751e-01
4.210000,DS,DS_interstep,0,,,,6.014166e-02,4.020524e-02,-1.033553e-02,-1.590656e-01,1.940257e-01,-2.837095e-01,-5.040430e-02,-4.548617e-02,1.626879e-02,6.981589e-02,0,-0.046051,0.080023,-0.097698,1.344220e-01
4.220000,DS,DS_interstep,0,,,,5.523445e-02,3.886240e-02,-1.204983e-02,-1.592847e-01,1.937953e-01,-2.836053e-01,-4.541792e-02,-4.413496e-02,1.799903e-02,6.583804e-02,0,-0.045914,0.079951,-0.097612,1.342697e-01
4.230000,DS,DS_interstep,0,,,,5.052035e-02,3.747954e-02,-1.360322e-02,-1.594799e-01,1.935719e-01,-2.834933e-01,-4.062687e-02,-4.274302e-02,1.956716e-02,6.213197e-02,0,-0.045778,0.079878,-0.097525,1.341165e-01
4.240000,DS,DS_interstep,0,,,,4.599624e-02,3.606475e-02,-1.499774e-02,-1.596521e-01,1.933556e-01,-2.833742e-01,-3.602801e-02,-4.131854e-02,2.097521e-02,5.869581e-02,0,-0.045642,0.079806,-0.097438,1.339640e-01
4.250000,DS,DS_interstep,0,,,,4.165892e-02,3.462553e-02,-1.623538e-02,-1.598022e-01,1.931466e-01,-2.832489e-01,-3.161814e-02,-3.986914e-02,2.222519e-02,5.552670e-02,0,-0.045506,0.079733,-0.097351,1.338109e-01
4.260000,DS,DS_interstep,0,,,,3.750507e-02,3.316878e-02,-1.731839e-02,-1.599311e-01,1.929450e-01,-2.831182e-01,-2.739395e-02,-3.840184e-02,2.331933e-02,5.262054e-02,0,-0.045371,0.079661,-0.097264,1.336589e-01
4.270000,DS,DS_interstep,0,,,,3.353128e-02,3.170087e-02,-1.824945e-02,-1.600399e-01,1.927507e-01,-2.829827e-01,-2.335205e-02,-3.692308e-02,2.426033e-02,4.997195e-02,0,-0.045235,0.079588,-0.097177,1.335059e-01
4.280000,DS,DS_interstep,0,,,,2.973411e-02,3.022765e-02,-1.903181e-02,-1.601293e-01,1.925639e-01,-2.828433e-01,-1.948897e-02,-3.543882e-02,2.505146e-02,4.757421e-02,0,-0.045100,0.079516,-0.097089,1.333532e-01
4.290000,DS,DS_interstep,0,,,,2.611001e-02,2.875448e-02,-1.966941e-02,-1.602003e-01,1.923845e-01,-2.827007e-01,-1.580120e-02,-3.395448e-02,2.569670e-02,4.541921e-02,0,-0.044965,0.079443,-0.097002,1.332007e-01
4.300000,DS,DS_interstep,0,,,,2.265540e-02,2.728625e-02,-2.016694e-02,-1.602538e-01,1.922125e-01,-2.825556e-01,-1.228515e-02,-3.247503e-02,2.620075e-02,4.349749e-02,0,-0.044830,0.079370,-0.096915,1.330483e-01
4.310000,DS,DS_interstep,0,,,,1.936666e-02,2.582744e-02,-2.052983e-02,-1.602904e-01,1.920479e-01,-2.824086e-01,-8.937185e-03,-3.100498e-02,2.656910e-02,4.179831e-02,0,-0.044695,0.079297,-0.096828,1.328959e-01
4.320000,DS,DS_interstep,0,,,,1.624010e-02,2.438209e-02,-2.076424e-02,-1.603112e-01,1.918905e-01,-2.822604e-01,-5.753632e-03,-2.954846e-02,2.680796e-02,4.030983e-02,0,-0.044560,0.079224,-0.096741,1.327436e-01
4.330000,DS,DS_interstep,0,,,,1.327202e-02,2.295390e-02,-2.087702e-02,-1.603168e-01,1.917404e-01,-2.821117e-01,-2.730776e-03,-2.810919e-02,2.692422e-02,3.901919e-02,0,-0.044426,0.079152,-0.096654,1.325922e-01
4.340000,DS,DS_interstep,0,,,,1.045868e-02,2.154621e-02,-2.087562e-02,-1.603081e-01,1.915973e-01,-2.819630e-01,1.351357e-04,-2.669055e-02,2.692540e-02,3.791281e-02,0,-0.044291,0.079079,-0.096566,1.324393e-01
4.350000,DS,DS_interstep,0,,,,7.796293e-03,2.016202e-02,-2.076798e-02,-1.602859e-01,1.914613e-01,-2.818148e-01,2.847886e-03,-2.529556e-02,2.681950e-02,3.697650e-02,0,-0.044157,0.079006,-0.096479,1.322875e-01
4.360000,DS,DS_interstep,0,,,,5.281073e-03,1.880404e-02,-2.056248e-02,-1.602508e-01,1.913321e-01,-2.816676e-01,5.411289e-03,-2.392697e-02,2.661496e-02,3.619583e-02,0,-0.044022,0.078933,-0.096392,1.321354e-01
4.370000,DS,DS_interstep,0,,,,2.909195e-03,1.747471e-02,-2.026776e-02,-1.602036e-01,1.912096e-01,-2.815219e-01,7.829184e-03,-2.258723e-02,2.632049e-02,3.555626e-02,0,-0.043888,0.078860,-0.096304,1.319830e-01
4.380000,DS,DS_interstep,0,,,,6.768159e-04,1.617619e-02,-1.989263e-02,-1.601451e-01,1.910936e-01,-2.813781e-01,1.010544e-02,-2.127851e-02,2.594497e-02,3.504335e-02,0,-0.043754,0.078787,-0.096217,1.318314e-01
4.390000,DS,DS_interstep,0,,,,-1.419925e-03,1.491042e-02,-1.944597e-02,-1.600759e-01,1.909841e-01,-2.812366e-01,1.224393e-02,-2.000277e-02,2.549733e-02,3.464301e-02,0,-0.043619,0.078714,-0.096130,1.316795e-01
4.400000,DS,DS_interstep,0,,,,-3.384904e-03,1.367909e-02,-1.893658e-02,-1.599966e-01,1.908807e-01,-2.810976e-01,1.424858e-02,-1.876170e-02,2.498645e-02,3.434161e-02,0,-0.043485,0.078640,-0.096042,1.315267e-01
4.410000,DS,DS_interstep,0,,,,-5.222011e-03,1.248370e-02,-1.837311e-02,-1.599080e-01,1.907834e-01,-2.809615e-01,1.612329e-02,-1.755681e-02,2.442103e-02,3.412607e-02,0,-0.043351,0.078567,-0.095955,1.313752e-01
4.420000,DS,DS_interstep,0,,,,-6.935147e-03,1.132554e-02,-1.776392e-02,-1.598107e-01,1.906919e-01,-2.808284e-01,1.787202e-02,-1.638938e-02,2.380950e-02,3.398401e-02,0,-0.043216,0.078494,-0.095867,1.312228e-01
4.430000,DS,DS_interstep,0,,,,-8.528218e-03,1.020570e-02,-1.711706e-02,-1.597052e-01,1.906061e-01,-2.806985e-01,1.949869e-02,-1.526053e-02,2.315996e-02,3.390378e-02,0,-0.043082,0.078421,-0.095780,1.310714e-01
4.440000,DS,DS_interstep,0,,,,-1.000513e-02,9.125122e-03,-1.644014e-02,-1.595922e-01,1.905257e-01,-2.805721e-01,2.100727e-02,-1.417119e-02,2.248008e-02,3.387450e-02,0,-0.042948,0.078348,-0.095692,1.309194e-01
4.450000,DS,DS_interstep,0,,,,-1.136981e-02,8.084560e-03,-1.574030e-02,-1.594722e-01,1.904505e-01,-2.804492e-01,2.240170e-02,-1.312211e-02,2.177706e-02,3.388608e-02,0,-0.042813,0.078275,-0.095605,1.307679e-01
4.460000,DS,DS_interstep,0,,,,-1.262613e-02,7.084614e-03,-1.502418e-02,-1.593458e-01,1.903805e-01,-2.803299e-01,2.368594e-02,-1.211390e-02,2.105756e-02,3.392921e-02,0,-0.042679,0.078202,-0.095517,1.306160e-01
4.470000,DS,DS_interstep,0,,,,-1.377802e-02,6.125735e-03,-1.429785e-02,-1.592135e-01,1.903152e-01,-2.802142e-01,2.486393e-02,-1.114701e-02,2.032771e-02,3.399539e-02,0,-0.042544,0.078129,-0.095430,1.304646e-01
4.480000,DS,DS_interstep,0,,,,-1.482934e-02,5.208227e-03,-1.356684e-02,-1.590758e-01,1.902546e-01,-2.801022e-01,2.593959e-02,-1.022174e-02,1.959306e-02,3.407689e-02,0,-0.042410,0.078056,-0.095342,1.303129e-01
4.490000,DS,DS_interstep,0,,,,-1.578395e-02,4.332261e-03,-1.283608e-02,-1.589333e-01,1.901984e-01,-2.799940e-01,2.691683e-02,-9.338267e-03,1.885859e-02,3.416673e-02,0,-0.042276,0.077983,-0.095255,1.301619e-01
4.500000,DS,DS_interstep,0,,,,-1.664570e-02,3.497875e-03,-1.210996e-02,-1.587864e-01,1.901464e-01,-2.798893e-01,2.779956e-02,-8.496633e-03,1.812872e-02,3.425870e-02,0,-0.042141,0.077909,-0.095167,1.300094e-01
4.510000,DS,DS_interstep,0,,,,-1.741839e-02,2.704985e-03,-1.139231e-02,-1.586355e-01,1.900984e-01,-2.797883e-01,2.859162e-02,-7.696752e-03,1.740730e-02,3.434727e-02,0,-0.042007,0.077836,-0.095079,1.298578e-01
4.520000,DS,DS_interstep,0,,,,-1.810580e-02,1.953388e-03,-1.068644e-02,-1.584811e-01,1.900542e-01,-2.796908e-01,2.929684e-02,-6.938425e-03,1.669765e-02,3.442758e-02,0,-0.041872,0.077763,-0.094992,1.297067e-01
4.530000,DS,DS_interstep,0,,,,-1.871165e-02,1.242771e-03,-9.995140e-03,-1.583235e-01,1.900136e-01,-2.795968e-01,2.991900e-02,-6.221339e-03,1.600261e-02,3.449544e-02,0,-0.041737,0.077690,-0.094904,1.295549e-01
4.540000,DS,DS_interstep,0,,,,-1.923963e-02,5.727178e-04,-9.320757e-03,-1.581633e-01,1.899764e-01,-2.795062e-01,3.046185e-02,-5.545081e-03,1.532452e-02,3.454726e-02,0,-0.041603,0.077617,-0.094817,1.294043e-01
4.550000,DS,DS_interstep,0,,,,-1.969338e-02,-5.728846e-05,-8.665197e-03,-1.580008e-01,1.899423e-01,-2.794189e-01,3.092907e-02,-4.909134e-03,1.466531e-02,3.458003e-02,0,-0.041468,0.077544,-0.094729,1.292527e-01
4.560000,DS,DS_interstep,0,,,,-2.007648e-02,-6.478549e-04,-8.029982e-03,-1.578363e-01,1.899113e-01,-2.793348e-01,3.132430e-02,-4.312893e-03,1.402651e-02,3.459127e-02,0,-0.041333,0.077471,-0.094642,1.291018e-01
4.570000,DS,DS_interstep,0,,,,-2.039245e-02,-1.199674e-03,-7.416284e-03,-1.576701e-01,1.898830e-01,-2.792538e-01,3.165110e-02,-3.755666e-03,1.340930e-02,3.457899e-02,0,-0.041198,0.077398,-0.094554,1.289503e-01
4.580000,DS,DS_interstep,0,,,,-2.064474e-02,-1.713517e-03,-6.824968e-03,-1.575027e-01,1.898573e-01,-2.791758e-01,3.191298e-02,-3.236682e-03,1.281456e-02,3.454168e-02,0,-0.041063,0.077325,-0.094466,1.287989e-01
4.590000,DS,DS_interstep,0,,,,-2.083674e-02,-2.190227e-03,-6.256632e-03,-1.573342e-01,1.898340e-01,-2.791006e-01,3.211338e-02,-2.755099e-03,1.224288e-02,3.447822e-02,0,-0.040928,0.077252,-0.094379,1.286482e-01
4.600000,DS,DS_interstep,0,,,,-2.097176e-02,-2.630711e-03,-5.711641e-03,-1.571651e-01,1.898130e-01,-2.790282e-01,3.225567e-02,-2.310008e-03,1.169465e-02,3.438792e-02,0,-0.040793,0.077179,-0.094291,1.284969e-01
4.610000,SS,SS,1,-7.840351e-02,-7.220772e-01,1.122691e+00,,,,-1.465735e-01,1.950154e-01,-2.867622e-01,2.355822e-01,2.464856e-01,-2.697356e-01,4.347544e-01,0,-0.039441,0.076470,-0.093441,1.270215e-01
4.710000,SS,SS,1,5.159026e-02,-8.021955e-01,1.280967e+00,,,,-1.347063e-01,2.072378e-01,-3.024356e-01,1.520343e-01,3.426887e-01,-5.028193e-01,6.271979e-01,0,-0.038044,0.075823,-0.092656,1.256249e-01
4.810000,SS,SS,1,1.606721e-01,-8.711303e-01,1.455528e+00,,,,-1.266266e-01,2.242294e-01,-3.295882e-01,1.113844e-01,4.718288e-01,-7.341326e-01,8.797611e-01,0,-0.036650,0.075255,-0.091976,1.243629e-01
4.910000,SS,SS,1,2.352289e-01,-9.184915e-01,1.539148e+00,,,,-1.185859e-01,2.460771e-01,-3.639179e-01,1.205492e-01,5.431505e-01,-8.410523e-01,1.008421e+00,0,-0.035281,0.074791,-0.091434,1.232827e-01
5.010000,SS,SS,1,3.007465e-01,-1.005720e+00,1.692320e+00,,,,-1.104930e-01,2.714997e-01,-4.039505e-01,1.156783e-01,6.344355e-01,-9.881067e-01,1.179934e+00,0,-0.033943,0.074443,-0.091049,1.224084e-01
5.110000,SS,SS,1,3.624276e-01,-1.095512e+00,1.845485e+00,,,,-1.030537e-01,3.017330e-01,-4.516805e-01,1.027734e-01,7.337246e-01,-1.149456e+00,1.367539e+00,0,-0.032645,0.074229,-0.090849,1.217751e-01
5.210000,SS,SS,1,4.181448e-01,-1.166644e+00,1.968456e+00,,,,-9.604591e-02,3.360519e-01,-5.059562e-01,9.931551e-02,8.101974e-01,-1.273269e+00,1.512447e+00,0,-0.031400,0.074167,-0.090856,1.214146e-01
5.310000,SS,SS,1,4.699041e-01,-1.221047e+00,2.062490e+00,,,,-8.926554e-02,3.738891e-01,-5.658127e-01,9.687523e-02,8.799081e-01,-1.385983e+00,1.644558e+00,0,-0.030214,0.074268,-0.091090,1.213508e-01
5.410000,SS,SS,1,5.189637e-01,-1.260032e+00,2.129187e+00,,,,-8.275364e-02,4.150303e-01,-6.309375e-01,9.436900e-02,9.429267e-01,-1.488679e+00,1.764704e+00,0,-0.029093,0.074546,-0.091569,1.216075e-01
5.510000,SS,SS,1,5.645624e-01,-1.293420e+00,2.183397e+00,,,,-7.644238e-02,4.591728e-01,-7.008383e-01,9.401497e-02,9.986807e-01,-1.579085e+00,1.870752e+00,0,-0.028041,0.075010,-0.092308,1.222030e-01
5.610000,SS,SS,1,6.056662e-01,-1.352016e+00,2.273550e+00,,,,-7.026368e-02,5.062177e-01,-7.753142e-01,9.487641e-02,1.054096e+00,-1.667446e+00,1.974967e+00,0,-0.027062,0.075670,-0.093321,1.231548e-01
5.710000,SS,SS,1,6.438065e-01,-1.394351e+00,2.333193e+00,,,,-6.419596e-02,5.558247e-01,-8.538195e-01,9.681048e-02,1.098219e+00,-1.738848e+00,2.058895e+00,0,-0.026156,0.076532,-0.094619,1.244751e-01
5.810000,SS,SS,1,6.788783e-01,-1.420821e+00,2.362238e+00,,,,-5.816713e-02,6.075714e-01,-9.356714e-01,1.001329e-01,1.133668e+00,-1.795815e+00,2.126072e+00,0,-0.025326,0.077605,-0.096213,1.261780e-01
5.910000,SS,SS,1,7.110259e-01,-1.432440e+00,2.361545e+00,,,,-5.213185e-02,6.611100e-01,-1.020296e+00,1.042496e-01,1.161177e+00,-1.839752e+00,2.178047e+00,0,-0.024570,0.078891,-0.098109,1.282687e-01
6.010000,SS,SS,1,7.402276e-01,-1.430001e+00,2.331983e+00,,,,-4.604675e-02,7.161000e-01,-1.107131e+00,1.091941e-01,1.180941e+00,-1.870856e+00,2.215095e+00,0,-0.023886,0.080393,-0.100312,1.307520e-01
6.110000,SS,SS,1,7.664010e-01,-1.437496e+00,2.311829e+00,,,,-3.987524e-02,7.723625e-01,-1.195853e+00,1.146121e-01,1.198345e+00,-1.896613e+00,2.246399e+00,0,-0.023272,0.082113,-0.102825,1.336305e-01
6.210000,SS,SS,1,7.894589e-01,-1.447220e+00,2.288749e+00,,,,-3.360774e-02,8.297043e-01,-1.286113e+00,1.201896e-01,1.210354e+00,-1.913263e+00,2.267152e+00,0,-0.022724,0.084052,-0.105650,1.369052e-01
6.310000,SS,SS,1,8.092426e-01,-1.444071e+00,2.238649e+00,,,,-2.722268e-02,8.877825e-01,-1.377348e+00,1.260936e-01,1.213924e+00,-1.916371e+00,2.272001e+00,0,-0.022241,0.086209,-0.108786,1.405740e-01
6.410000,SS,SS,1,8.257091e-01,-1.429052e+00,2.162918e+00,,,,-2.069685e-02,9.462579e-01,-1.469005e+00,1.321308e-01,1.210521e+00,-1.907859e+00,2.263348e+00,0,-0.021816,0.088581,-0.112233,1.446333e-01
6.510000,SS,SS,1,8.388602e-01,-1.403268e+00,2.063156e+00,,,,-1.401947e-02,1.004834e+00,-1.560590e+00,1.380789e-01,1.200715e+00,-1.888676e+00,2.242293e+00,0,-0.021447,0.091167,-0.115984,1.490761e-01
6.610000,SS,SS,1,8.486719e-01,-1.367781e+00,1.941113e+00,,,,-7.183276e-03,1.063229e+00,-1.651640e+00,1.438628e-01,1.184895e+00,-1.859459e+00,2.209584e+00,0,-0.021126,0.093960,-0.120035,1.538934e-01
6.710000,SS,SS,1,8.565439e-01,-1.349164e+00,1.840470e+00,,,,-2.003698e-04,1.121355e+00,-1.741967e+00,1.489413e-01,1.169396e+00,-1.828778e+00,2.175799e+00,0,-0.020851,0.096956,-0.124379,1.590766e-01
6.810000,SS,SS,1,8.609681e-01,-1.321617e+00,1.719823e+00,,,,6.901606e-03,1.178982e+00,-1.831187e+00,1.533428e-01,1.146407e+00,-1.786845e+00,2.128515e+00,0,-0.020615,0.100148,-0.129007,1.646129e-01
6.910000,SS,SS,1,8.617912e-01,-1.285940e+00,1.580881e+00,,,,1.412347e-02,1.235808e+00,-1.918820e+00,1.574388e-01,1.117889e+00,-1.735694e+00,2.070530e+00,0,-0.020413,0.103530,-0.133911,1.704914e-01
7.010000,SS,SS,1,8.590901e-01,-1.243296e+00,1.425488e+00,,,,2.145151e-02,1.291602e+00,-2.004485e+00,1.608534e-01,1.084597e+00,-1.676702e+00,2.003386e+00,0,-0.020241,0.107094,-0.139077,1.766953e-01
7.110000,SS,SS,1,8.529140e-01,-1.194624e+00,1.255574e+00,,,,2.886901e-02,1.346139e+00,-2.087822e+00,1.636256e-01,1.046737e+00,-1.610267e+00,1.927535e+00,0,-0.020092,0.110831,-0.144495,1.832103e-01
7.210000,SS,SS,1,8.443412e-01,-1.146040e+00,1.082118e+00,,,,3.635086e-02,1.399252e+00,-2.168555e+00,1.654946e-01,1.006067e+00,-1.538847e+00,1.845971e+00,0,-0.019963,0.114731,-0.150151,1.900185e-01
7.310000,SS,SS,1,8.339362e-01,-1.100518e+00,9.110747e-01,,,,4.385826e-02,1.450811e+00,-2.246462e+00,1.662273e-01,9.630024e-01,-1.463295e+00,1.759613e+00,0,-0.019847,0.118784,-0.156030,1.971013e-01
7.410000,SS,SS,1,8.202183e-01,-1.050680e+00,7.304531e-01,,,,5.135998e-02,1.500625e+00,-2.321251e+00,1.660932e-01,9.155315e-01,-1.381210e+00,1.665391e+00,0,-0.019740,0.122980,-0.162117,2.044399e-01
7.510000,SS,SS,1,8.032213e-01,-9.973585e-01,5.420757e-01,,,,5.883276e-02,1.548511e+00,-2.392637e+00,1.651811e-01,8.647344e-01,-1.293922e+00,1.565019e+00,0,-0.019638,0.127307,-0.168395,2.120132e-01
7.610000,SS,SS,1,7.830902e-01,-9.413773e-01,3.477897e-01,,,,6.624871e-02,1.594311e+00,-2.460381e+00,1.633998e-01,8.109132e-01,-1.202085e+00,1.459208e+00,0,-0.019536,0.131754,-0.174849,2.198021e-01
7.710000,SS,SS,1,7.599815e-01,-8.834729e-01,1.494211e-01,,,,7.357872e-02,1.637876e+00,-2.524262e+00,1.607494e-01,7.544042e-01,-1.106291e+00,1.348646e+00,0,-0.019430,0.136309,-0.181459,2.277829e-01
7.810000,SS,SS,1,7.365564e-01,-8.244199e-01,-4.871779e-02,,,,8.077713e-02,1.679083e+00,-2.584101e+00,1.568360e-01,6.958884e-01,-1.007549e+00,1.234509e+00,0,-0.019317,0.140959,-0.188208,2.359340e-01
7.910000,SS,SS,1,7.110908e-01,-7.643821e-01,-2.470046e-01,,,,8.780316e-02,1.717815e+00,-2.639734e+00,1.518205e-01,6.351451e-01,-9.059339e-01,1.116770e+00,0,-0.019193,0.145691,-0.195076,2.442312e-01
8.010000,SS,SS,1,6.830331e-01,-7.039054e-01,-4.443530e-01,,,,9.462239e-02,1.753961e+00,-2.691010e+00,1.459088e-01,5.726156e-01,-8.020235e-01,9.962026e-01,0,-0.019055,0.150493,-0.202045,2.526528e-01
8.110000,SS,SS,1,6.525045e-01,-6.435848e-01,-6.390852e-01,,,,1.012014e-01,1.787425e+00,-2.737804e+00,1.391061e-01,5.086246e-01,-6.963762e-01,8.734926e-01,0,-0.018901,0.155350,-0.209093,2.611719e-01
8.210000,SS,SS,1,6.196681e-01,-5.839554e-01,-8.295531e-01,,,,1.075049e-01,1.818122e+00,-2.780012e+00,1.313978e-01,4.435126e-01,-5.895646e-01,7.493699e-01,0,-0.018727,0.160251,-0.216203,2.697681e-01
8.310000,SS,SS,1,5.853419e-01,-5.230250e-01,-1.017351e+00,,,,1.134942e-01,1.845986e+00,-2.817549e+00,1.226514e-01,3.775462e-01,-4.818619e-01,6.243199e-01,0,-0.018532,0.165181,-0.223352,2.784139e-01
8.410000,SS,SS,1,5.516018e-01,-4.538376e-01,-1.210116e+00,,,,1.191131e-01,1.870879e+00,-2.850260e+00,1.125659e-01,3.085489e-01,-3.711060e-01,4.955736e-01,0,-0.018314,0.170128,-0.230521,2.870869e-01
