tick,phase,alpha,kp_shape,er_x,er_y,er_z,er_norm,er_sum,er_par_norm,er_perp_norm,perp_frac,ev_x,ev_y,ev_z,ev_norm,aff_norm,fb_app_x,fb_app_y,fb_app_z,fb_app_norm,fb_diag_x,fb_diag_y,fb_diag_z,fb_diag_norm,fb_delta_norm,eta_fb,ades_norm,achieved_norm,resid_norm,delivered_frac
6371,SS,400.0,3x3,-2.373337968e-05,5.188489101e-05,4.899624888e-06,5.726536083e-05,3.305113622e-05,1.908208239e-05,5.399255210e-05,0.942848,-2.733433077e-04,-8.760215681e-05,6.226995115e-05,2.937145699e-04,2.739958574e-02,-7.968731315e-04,-7.968731315e-04,-7.968731315e-04,1.380224751e-03,-8.912300622e-04,-1.071517974e-04,2.015087281e-04,9.199882059e-04,1.217121640e-03,0.047958,2.784651924e-02,1.882700814e-02,9.839632339e-03,0.666126
6372,SS,400.0,3x3,-2.809302303e-05,6.756025964e-05,6.161622095e-06,7.342732606e-05,4.562885870e-05,2.634383385e-05,6.853885489e-05,0.933424,-3.702242067e-04,-1.086126501e-04,8.551833984e-05,3.951911657e-04,2.739958574e-02,-1.043068975e-03,-1.043068975e-03,-1.043068975e-03,1.806648460e-03,-1.194951689e-03,-1.231571713e-04,2.750398858e-04,1.232365273e-03,1.614533076e-03,0.061858,2.799691908e-02,1.869163644e-02,1.019790516e-02,0.656527
6373,SS,400.0,3x3,-3.073801521e-05,8.246025175e-05,7.247245294e-06,8.830085652e-05,5.896948183e-05,3.404604621e-05,8.147335760e-05,0.922679,-4.703044419e-04,-1.281586325e-04,1.090751399e-04,4.995080473e-04,2.739958574e-02,-1.291255358e-03,-1.291255358e-03,-1.291255358e-03,2.236519886e-03,-1.503127371e-03,-1.370951422e-04,3.489671555e-04,1.549182058e-03,2.016756170e-03,0.075466,2.815425945e-02,1.855425508e-02,1.057073043e-02,0.646670
6374,SS,400.0,3x3,-3.169832316e-05,9.659671478e-05,8.159345733e-06,1.019915875e-04,7.305773735e-05,4.217990433e-05,9.286086146e-05,0.910476,-5.729249339e-04,-1.464481286e-04,1.328880878e-04,6.060934566e-04,2.739958574e-02,-1.540281712e-03,-1.540281712e-03,-1.540281712e-03,2.667846184e-03,-1.813869771e-03,-1.495542415e-04,4.231423005e-04,1.868566141e-03,2.421571221e-03,0.088729,2.831781296e-02,1.841542520e-02,1.095537729e-02,0.636618
6375,SS,400.0,3x3,-3.099746897e-05,1.099793617e-04,8.900066558e-06,1.146102712e-04,8.788195927e-05,5.073867284e-05,1.027672192e-04,0.896667,-6.774922246e-04,-1.637148210e-04,1.568717080e-04,7.144277359e-04,2.739958574e-02,-1.789360135e-03,-1.789360135e-03,-1.789360135e-03,3.099262667e-03,-2.125469081e-03,-1.612063781e-04,4.973153236e-04,2.188819052e-03,2.827143176e-03,0.101619,2.848699474e-02,1.827555272e-02,1.134958898e-02,0.626420
6376,SS,400.0,3x3,-2.865337453e-05,1.226157620e-04,9.470706204e-06,1.262748401e-04,1.034330937e-04,5.971712450e-05,1.112618546e-04,0.881109,-7.835108488e-04,-1.801634334e-04,1.809448619e-04,8.240686598e-04,2.739958574e-02,-2.037888980e-03,-2.037888980e-03,-2.037888980e-03,3.529727254e-03,-2.436492670e-03,-1.726430141e-04,5.712467042e-04,2.508510502e-03,3.231967889e-03,0.114122,2.866128071e-02,1.813493143e-02,1.175145143e-02,0.616121
6377,SS,400.0,3x3,-2.467949186e-05,1.345116455e-04,9.871795282e-06,1.371127727e-04,1.197039490e-04,6.911110716e-05,1.184211439e-04,0.863677,-8.906052589e-04,-1.959641118e-04,2.050363793e-04,9.346761884e-04,2.739958574e-02,-2.285487127e-03,-2.285487127e-03,-2.285487127e-03,3.958579824e-03,-2.745854252e-03,-1.843573986e-04,6.447245239e-04,2.826547883e-03,3.634944889e-03,0.126238,2.884025617e-02,1.799376275e-02,1.215944467e-02,0.605754
6378,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,2.353897994e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,2.353897994e-02,1.639459473e-02,7.924247536e-03,0.685883
6379,SS,400.0,3x3,-7.015574941e-06,1.938144869e-05,1.803279998e-06,2.069083526e-05,1.416915375e-05,8.180564730e-06,1.900497368e-05,0.918521,-8.220747069e-05,-4.329605962e-05,1.357316517e-05,9.389807148e-05,2.353897994e-02,-2.932836342e-04,-2.932836342e-04,-2.932836342e-04,5.079821554e-04,-2.676691369e-04,-7.174383278e-05,4.612933550e-05,2.809303472e-04,4.061245499e-04,0.021125,2.369350736e-02,1.626518720e-02,8.272124277e-03,0.674683
6380,SS,400.0,3x3,-1.250070406e-05,3.795668797e-05,3.374185952e-06,4.010439994e-05,2.883016986e-05,1.664510633e-05,3.648702961e-05,0.909801,-1.603182497e-04,-6.817134081e-05,3.537960802e-05,1.777666716e-04,2.353897994e-02,-4.928394377e-04,-4.928394377e-04,-4.928394377e-04,8.536229461e-04,-5.184568611e-04,-9.064395853e-05,1.162613819e-04,5.390088617e-04,7.303569431e-04,0.034995,2.380427531e-02,1.613964821e-02,8.562664364e-03,0.665156
6381,SS,400.0,3x3,-1.646921243e-05,5.581859632e-05,4.750182484e-06,5.839105143e-05,4.409956638e-05,2.546089652e-05,5.254767012e-05,0.899927,-2.432762363e-04,-9.315514634e-05,5.642001664e-05,2.665416041e-04,2.353897994e-02,-7.077353987e-04,-7.077353987e-04,-7.077353987e-04,1.225833669e-03,-7.792363460e-04,-1.120096501e-04,1.835105974e-04,8.083511514e-04,1.074393307e-03,0.049499,2.392856841e-02,1.600971495e-02,8.880030825e-03,0.654963
6382,SS,400.0,3x3,-1.896364056e-05,7.297378369e-05,5.930000884e-06,7.563040183e-05,5.994014401e-05,3.460645828e-05,6.724842545e-05,0.889172,-3.297254232e-04,-1.162500079e-04,7.795054909e-05,3.582027458e-04,2.353897994e-02,-9.242542138e-04,-9.242542138e-04,-9.242542138e-04,1.600855257e-03,-1.046067191e-03,-1.298286725e-04,2.516416499e-04,1.083713787e-03,1.424317880e-03,0.063678,2.405897507e-02,1.587738107e-02,9.210952114e-03,0.644471
6383,SS,400.0,3x3,-2.001837499e-05,8.943720182e-05,6.917699922e-06,9.191084255e-05,7.633652675e-05,4.407291427e-05,8.065470356e-05,0.877532,-4.192422175e-04,-1.378944028e-04,9.979009561e-05,4.524786917e-04,2.353897994e-02,-1.143029994e-03,-1.143029994e-03,-1.143029994e-03,1.979786024e-03,-1.317781777e-03,-1.453716029e-04,3.201233866e-04,1.363877083e-03,1.779516301e-03,0.077582,2.419593156e-02,1.574321122e-02,9.554447416e-03,0.633712
6384,SS,400.0,3x3,-1.966236074e-05,1.052206785e-04,7.716200064e-06,1.073197994e-04,9.327451781e-05,5.385206797e-05,9.283045906e-05,0.864989,-5.112313119e-04,-1.582817035e-04,1.218983313e-04,5.488804561e-04,2.353897994e-02,-1.363020499e-03,-1.363020499e-03,-1.363020499e-03,2.360820756e-03,-1.592681018e-03,-1.591830751e-04,3.888435942e-04,1.647170731e-03,2.137988844e-03,0.091152,2.433882072e-02,1.560774183e-02,9.908147178e-03,0.622751
6385,SS,400.0,3x3,-1.791875275e-05,1.203340732e-04,8.327817225e-06,1.219455756e-04,1.107431377e-04,6.393758036e-05,1.038398249e-04,0.851526,-6.051622238e-04,-1.776268768e-04,1.441982867e-04,6.469665914e-04,2.353897994e-02,-1.583543029e-03,-1.583543029e-03,-1.583543029e-03,2.742776982e-03,-1.869242930e-03,-1.718784107e-04,4.575783118e-04,1.932094519e-03,2.498118843e-03,0.104360,2.448716982e-02,1.547134980e-02,1.027015621e-02,0.611643
6386,SS,400.0,3x3,-1.480569394e-05,1.347852737e-04,8.754107718e-06,1.358783021e-04,1.287336874e-04,7.432442910e-05,1.137488119e-04,0.837137,-7.005904632e-04,-1.961188347e-04,1.666171234e-04,7.463583993e-04,2.353897994e-02,-1.804075461e-03,-1.804075461e-03,-1.804075461e-03,3.124750359e-03,-2.146188471e-03,-1.840006830e-04,5.261136933e-04,2.217380622e-03,2.858577460e-03,0.117191,2.464055403e-02,1.533430530e-02,1.063888070e-02,0.600431
6387,SS,400.0,3x3,-1.033728495e-05,1.485804586e-04,8.995932468e-06,1.492110550e-04,1.472391061e-04,8.500853753e-05,1.226274336e-04,0.821839,-7.971727112e-04,-2.139171650e-04,1.890897461e-04,8.467584171e-04,2.353897994e-02,-2.024283072e-03,-2.024283072e-03,-2.024283072e-03,3.506161130e-03,-2.422529988e-03,-1.960101194e-04,5.942570356e-04,2.502041753e-03,3.218374573e-03,0.129641,2.479863674e-02,1.519679585e-02,1.101306200e-02,0.589154
6388,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.978900366e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,1.978900366e-02,1.366015295e-02,7.064703666e-03,0.674525
6389,SS,400.0,3x3,-4.479722701e-06,2.030684545e-05,1.753784620e-06,2.086891583e-05,1.758090737e-05,1.015034160e-05,1.823409480e-05,0.873744,-7.231152266e-05,-4.418996658e-05,1.116815222e-05,8.547769931e-05,1.978900366e-02,-2.632572889e-04,-2.632572889e-04,-2.632572889e-04,4.559749999e-04,-2.303737361e-04,-7.164936339e-05,3.876581052e-05,2.443531821e-04,3.591836268e-04,0.022523,1.992418236e-02,1.353402626e-02,7.391394163e-03,0.661897
6390,SS,400.0,3x3,-7.700500965e-06,3.989607895e-05,3.260966514e-06,4.076308052e-05,3.545654450e-05,2.047084551e-05,3.525015202e-05,0.864757,-1.403250758e-04,-7.073880604e-05,3.134784729e-05,1.602429190e-04,1.978900366e-02,-4.327784700e-04,-4.327784700e-04,-4.327784700e-04,7.495942985e-04,-4.440767302e-04,-9.252818126e-05,1.038264414e-04,4.653445353e-04,6.354862238e-04,0.036497,2.001624431e-02,1.341280637e-02,7.654628331e-03,0.651392
6391,SS,400.0,3x3,-9.672755631e-06,5.885660272e-05,4.562120857e-06,5.982035467e-05,5.374596795e-05,3.103024906e-05,5.114292205e-05,0.854942,-2.128125222e-04,-9.741588119e-05,5.060718478e-05,2.394579517e-04,1.978900366e-02,-6.176257519e-04,-6.176257519e-04,-6.176257519e-04,1.069759182e-03,-6.674558333e-04,-1.156778354e-04,1.655079169e-04,6.973317156e-04,9.315219219e-04,0.051286,2.012103307e-02,1.328738489e-02,7.942489412e-03,0.640138
6392,SS,400.0,3x3,-1.043565265e-05,7.719448897e-05,5.655166939e-06,7.810168299e-05,7.241400326e-05,4.180824427e-05,6.596926252e-05,0.844659,-2.885113324e-04,-1.223057856e-04,7.034952641e-05,3.211643660e-04,1.978900366e-02,-8.041607650e-04,-8.041607650e-04,-8.041607650e-04,1.392847302e-03,-8.968409551e-04,-1.353338900e-04,2.280140800e-04,9.352162216e-04,1.233411495e-03,0.065757,2.023136518e-02,1.315980509e-02,8.241677414e-03,0.628577
6393,SS,400.0,3x3,-1.002134170e-05,9.492403271e-05,6.544070027e-06,9.567561930e-05,9.144676104e-05,5.279681210e-05,7.978922710e-05,0.833956,-3.671274435e-04,-1.457885312e-04,9.038911641e-05,4.052246882e-04,1.978900366e-02,-9.932402917e-04,-9.932402917e-04,-9.932402917e-04,1.720342649e-03,-1.131446355e-03,-1.525934955e-04,2.907995593e-04,1.178142612e-03,1.540956291e-03,0.079981,2.034782782e-02,1.303053872e-02,8.551779039e-03,0.616732
6394,SS,400.0,3x3,-8.457868951e-06,1.120568963e-04,7.231747702e-06,1.126080891e-04,1.108307750e-04,6.398817781e-05,9.266118298e-05,0.822864,-4.481900244e-04,-1.680172147e-04,1.107073702e-04,4.912842397e-04,1.978900366e-02,-1.184007282e-03,-1.184007282e-03,-1.184007282e-03,2.050760768e-03,-1.369943680e-03,-1.678809552e-04,3.538173536e-04,1.424821540e-03,1.852562999e-03,0.093900,2.046996876e-02,1.290005812e-02,8.870896770e-03,0.604671
6395,SS,400.0,3x3,-5.768618315e-06,1.286031400e-04,7.720700860e-06,1.289637693e-04,1.305552225e-04,7.537609288e-05,1.046427179e-04,0.811412,-5.312634195e-04,-1.891724308e-04,1.312428168e-04,5.790092456e-04,1.978900366e-02,-1.375913433e-03,-1.375913433e-03,-1.375913433e-03,2.383151972e-03,-1.611096113e-03,-1.817078725e-04,4.168905531e-04,1.674050827e-03,2.166929612e-03,0.107484,2.059745683e-02,1.276869703e-02,9.197534878e-03,0.592450
6396,SS,400.0,3x3,-1.972755754e-06,1.445711371e-04,8.012809133e-06,1.448064590e-04,1.506111905e-04,8.695541136e-05,1.157914807e-04,0.799629,-6.159633732e-04,-2.094195446e-04,1.519346858e-04,6.680954809e-04,1.978900366e-02,-1.568511125e-03,-1.568511125e-03,-1.568511125e-03,2.716740960e-03,-1.853808387e-03,-1.945452224e-04,4.798424847e-04,1.924760294e-03,2.482927574e-03,0.120713,2.072997503e-02,1.263670405e-02,9.530402392e-03,0.580117
6397,SS,400.0,3x3,2.914149767e-06,1.599677328e-04,8.109354613e-06,1.601996550e-04,1.709912372e-04,9.872183683e-05,1.261662728e-04,0.787556,-7.019737784e-04,-2.289051527e-04,1.727254282e-04,7.582867716e-04,1.978900366e-02,-1.761486797e-03,-1.761486797e-03,-1.761486797e-03,3.050984629e-03,-2.097178886e-03,-2.068122596e-04,5.425043484e-04,2.176061019e-03,2.799656639e-03,0.133581,2.086725830e-02,1.250426263e-02,9.868450289e-03,0.567713
6398,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.618223330e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,1.618223330e-02,1.104392953e-02,6.251295972e-03,0.658268
6399,SS,400.0,3x3,-2.121179945e-06,2.095001870e-05,1.688610871e-06,2.112472709e-05,2.051744962e-05,1.184575506e-05,1.749091711e-05,0.827983,-6.270480464e-05,-4.459161676e-05,8.895712397e-06,7.745604243e-05,1.618223330e-02,-2.336497781e-04,-2.336497781e-04,-2.336497781e-04,4.046932869e-04,-1.944779538e-04,-7.092479419e-05,3.175296980e-05,2.094283935e-04,3.137713671e-04,0.024398,1.629808464e-02,1.092225308e-02,6.552494435e-03,0.643736
6400,SS,400.0,3x3,-3.246637390e-06,4.127210992e-05,3.121268376e-06,4.151710524e-05,4.114674090e-05,2.375608194e-05,3.404876794e-05,0.820114,-1.209795059e-04,-7.233325312e-05,2.745407437e-05,1.436031565e-04,1.618223330e-02,-3.741358313e-04,-3.741358313e-04,-3.741358313e-04,6.480222688e-04,-3.726784300e-04,-9.318342961e-05,9.172602825e-05,3.949506653e-04,5.440254114e-04,0.038503,1.637216384e-02,1.080673008e-02,6.785151721e-03,0.631967
6401,SS,400.0,3x3,-3.383852583e-06,6.105117089e-05,4.341154452e-06,6.129878912e-05,6.200847276e-05,3.580060844e-05,4.975799416e-05,0.811729,-1.833818683e-04,-1.002156405e-04,4.496514143e-05,2.137614282e-04,1.618223330e-02,-5.298716840e-04,-5.298716840e-04,-5.298716840e-04,9.177646781e-04,-5.602971627e-04,-1.174934089e-04,1.479188876e-04,5.912847106e-04,7.939657489e-04,0.053670,1.645809963e-02,1.068716238e-02,7.040556618e-03,0.619331
6402,SS,400.0,3x3,-2.568836459e-06,8.029280065e-05,5.345518816e-06,8.051153537e-05,8.306948300e-05,4.796018837e-05,6.466782553e-05,0.803212,-2.487283343e-04,-1.264114266e-04,6.295298596e-05,2.860222220e-04,1.618223330e-02,-6.873518757e-04,-6.873518757e-04,-6.873518757e-04,1.190528371e-03,-7.538915123e-04,-1.383558777e-04,2.048955143e-04,7.933958236e-04,1.049728314e-03,0.068528,1.654901551e-02,1.056567399e-02,7.305428274e-03,0.606372
6403,SS,400.0,3x3,-8.314035522e-07,9.901058969e-05,6.138227609e-06,9.920416292e-05,1.043174137e-04,6.022768691e-05,7.882951015e-05,0.794619,-3.168105035e-04,-1.512572877e-04,8.122443593e-05,3.603402159e-04,1.618223330e-02,-8.475778246e-04,-8.475778246e-04,-8.475778246e-04,1.468047855e-03,-9.529257213e-04,-1.567400939e-04,2.620879906e-04,1.000662282e-03,1.311378348e-03,0.083174,1.664559465e-02,1.044266343e-02,7.579796947e-03,0.593108
6404,SS,400.0,3x3,1.801818602e-06,1.172158482e-04,6.722142722e-06,1.174222671e-04,1.257398095e-04,7.259591287e-05,9.229204871e-05,0.785984,-3.872465373e-04,-1.748784802e-04,9.977634586e-05,4.364604022e-04,1.618223330e-02,-1.009826586e-03,-1.009826586e-03,-1.009826586e-03,1.749070954e-03,-1.156334156e-03,-1.729878961e-04,3.194954657e-04,1.212068829e-03,1.577612303e-03,0.097543,1.674751222e-02,1.031855728e-02,7.862135090e-03,0.579613
6405,SS,400.0,3x3,5.308026123e-06,1.349185495e-04,7.099845672e-06,1.352094595e-04,1.473264213e-04,8.505894897e-05,1.051026790e-04,0.777332,-4.596746835e-04,-1.974294176e-04,1.185587614e-04,5.141355556e-04,1.618223330e-02,-1.173656755e-03,-1.173656755e-03,-1.173656755e-03,2.032833131e-03,-1.363099972e-03,-1.875326046e-04,3.769758213e-04,1.426646691e-03,1.847374072e-03,0.111602,1.685455269e-02,1.019365474e-02,8.151271604e-03,0.565946
6406,SS,400.0,3x3,9.667980137e-06,1.521272059e-04,7.273404085e-06,1.526075326e-04,1.690685901e-04,9.761179601e-05,1.173072730e-04,0.768686,-5.337640880e-04,-2.190557124e-04,1.375207452e-04,5.931285377e-04,1.618223330e-02,-1.338691395e-03,-1.338691395e-03,-1.338691395e-03,2.318681512e-03,-1.572288324e-03,-2.007855195e-04,4.343824479e-04,1.643500383e-03,2.119714170e-03,0.125328,1.696649618e-02,1.006818368e-02,8.446175664e-03,0.552161
6407,SS,400.0,3x3,1.486560188e-05,1.688489639e-04,7.244372410e-06,1.696568291e-04,1.909589382e-04,1.102501944e-04,1.289508988e-04,0.760069,-6.092307692e-04,-2.398908890e-04,1.566117828e-04,6.732288016e-04,1.618223330e-02,-1.504652811e-03,-1.504652811e-03,-1.504652811e-03,2.606135117e-03,-1.783095502e-03,-2.131257753e-04,4.915684658e-04,1.861851692e-03,2.393840388e-03,0.138710,1.708315245e-02,9.942318579e-03,8.745994005e-03,0.538305
6408,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.275875681e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,1.275875681e-02,8.575844871e-03,5.501509396e-03,0.632931
6409,SS,400.0,3x3,5.173875195e-08,2.133041047e-05,1.609934035e-06,2.139114245e-05,2.299208325e-05,1.327448546e-05,1.677405768e-05,0.784159,-5.325462375e-05,-4.458481094e-05,6.759113922e-06,6.978213195e-05,1.275875681e-02,-2.042647126e-04,-2.042647126e-04,-2.042647126e-04,3.537968603e-04,-1.596086550e-04,-6.976320143e-05,2.510714387e-05,1.759891920e-04,2.696224555e-04,0.026982,1.285481296e-02,8.460066120e-03,5.772127923e-03,0.615752
6410,SS,400.0,3x3,8.484634160e-07,4.212198372e-05,2.959000000e-06,4.223431169e-05,4.592944714e-05,2.651737867e-05,3.287195936e-05,0.778324,-1.019838874e-04,-7.313133265e-05,2.369517463e-05,1.277120449e-04,1.275875681e-02,-3.164717949e-04,-3.164717949e-04,-3.164717949e-04,5.481452280e-04,-3.034062720e-04,-9.302804680e-05,7.996252390e-05,3.272668462e-04,4.552559562e-04,0.041193,1.291140064e-02,8.352082363e-03,5.970372090e-03,0.602313
6411,SS,400.0,3x3,2.385346782e-06,6.245546845e-05,4.092409865e-06,6.263484045e-05,6.893322510e-05,3.979861607e-05,4.836520853e-05,0.772177,-1.545122933e-04,-1.018399357e-04,3.947855103e-05,1.892193893e-04,1.275875681e-02,-4.438213585e-04,-4.438213585e-04,-4.438213585e-04,7.687211425e-04,-4.563808395e-04,-1.181534017e-04,1.307128827e-04,4.892131997e-04,6.605353534e-04,0.056827,1.297885221e-02,8.240176115e-03,6.189796083e-03,0.587821
6412,SS,400.0,3x3,4.629389087e-06,8.233590558e-05,5.006830154e-06,8.261780038e-05,9.197212482e-05,5.310013102e-05,6.329357807e-05,0.766101,-2.097281615e-04,-1.289737138e-04,5.572837247e-05,2.524396404e-04,1.275875681e-02,-5.730041338e-04,-5.730041338e-04,-5.730041338e-04,9.924722727e-04,-6.152963172e-04,-1.399134245e-04,1.822056079e-04,6.567832274e-04,8.716065312e-04,0.072173,1.305072796e-02,8.126606989e-03,6.417233742e-03,0.572982
6413,SS,400.0,3x3,7.553103358e-06,1.017760510e-04,5.705989843e-06,1.022153230e-04,1.150351442e-04,6.641557150e-05,7.769777423e-05,0.760138,-2.674908101e-04,-1.548317964e-04,7.224490853e-05,3.174012373e-04,1.275875681e-02,-7.051276610e-04,-7.051276610e-04,-7.051276610e-04,1.221316935e-03,-7.798131201e-04,-1.591672360e-04,2.338526951e-04,8.295358909e-04,1.088730827e-03,0.087361,1.312777817e-02,8.011702352e-03,6.653089554e-03,0.557804
6414,SS,400.0,3x3,1.113145267e-05,1.207866793e-04,6.192645793e-06,1.214564943e-04,1.381107778e-04,7.973829472e-05,9.161596123e-05,0.754311,-3.274910641e-04,-1.795165590e-04,8.903739973e-05,3.839326120e-04,1.275875681e-02,-8.395783369e-04,-8.395783369e-04,-8.395783369e-04,1.454192336e-03,-9.490788342e-04,-1.761896392e-04,2.856901366e-04,1.006683802e-03,1.310840975e-03,0.102315,1.320979446e-02,7.895852345e-03,6.896149675e-03,0.542372
6415,SS,400.0,3x3,1.534252918e-05,1.393774509e-04,6.469386175e-06,1.403685149e-04,1.611893662e-04,9.306272398e-05,1.050840110e-04,0.748629,-3.894295121e-04,-2.031598102e-04,1.060655613e-04,4.518618778e-04,1.275875681e-02,-9.760031843e-04,-9.760031843e-04,-9.760031843e-04,1.690487104e-03,-1.122260949e-03,-1.913470782e-04,3.376048425e-04,1.187459629e-03,1.537088998e-03,0.116995,1.329666723e-02,7.779327508e-03,7.145515705e-03,0.526752
6416,SS,400.0,3x3,2.016742510e-05,1.575567657e-04,6.538377695e-06,1.589767588e-04,1.842625685e-04,1.063840435e-04,1.181357063e-04,0.743100,-4.530230772e-04,-2.258890378e-04,1.232871455e-04,5.210139020e-04,1.275875681e-02,-1.114087203e-03,-1.114087203e-03,-1.114087203e-03,1.929655640e-03,-1.298566956e-03,-2.049968164e-04,3.894765696e-04,1.371127942e-03,1.766686766e-03,0.131373,1.338826987e-02,7.662338040e-03,7.400377158e-03,0.511007
6417,SS,400.0,3x3,2.558998378e-05,1.753318131e-04,6.401351114e-06,1.773050176e-04,2.073231480e-04,1.196980753e-04,1.308030581e-04,0.737729,-5.180199263e-04,-2.478243938e-04,1.406583714e-04,5.912244512e-04,1.275875681e-02,-1.253588402e-03,-1.253588402e-03,-1.253588402e-03,2.171278804e-03,-1.477289828e-03,-2.174777421e-04,4.411791676e-04,1.557023077e-03,1.998950910e-03,0.145430,1.348448881e-02,7.545049798e-03,7.660049574e-03,0.495192
6418,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,9.568826131e-03,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,9.568826131e-03,6.297906960e-03,4.833055730e-03,0.589039
6419,SS,400.0,3x3,2.034153111e-06,2.146823320e-05,1.519631302e-06,2.161786517e-05,2.502201761e-05,1.444646860e-05,1.608202847e-05,0.743923,-4.403615911e-05,-4.427779098e-05,4.745502398e-06,6.262767660e-05,9.568826131e-03,-1.756392902e-04,-1.756392902e-04,-1.756392902e-04,3.042161745e-04,-1.260060180e-04,-6.842867334e-05,1.879540110e-05,1.446142006e-04,2.275135760e-04,0.030813,9.644056992e-03,6.190285944e-03,5.067815722e-03,0.567935
6420,SS,400.0,3x3,4.576265906e-06,4.248457035e-05,2.777444818e-06,4.282049891e-05,4.983828107e-05,2.877414499e-05,3.171188589e-05,0.740577,-8.351182264e-05,-7.331797020e-05,2.005778167e-05,1.129250366e-04,9.568826131e-03,-2.608011903e-04,-2.608011903e-04,-2.608011903e-04,4.517209122e-04,-2.368066702e-04,-9.250019955e-05,6.850567946e-05,2.632996659e-04,3.705994805e-04,0.045079,9.683764533e-03,6.092873259e-03,5.228074152e-03,0.552201
6421,SS,400.0,3x3,7.623614089e-06,6.312568923e-05,3.820195381e-06,6.369902688e-05,7.456949870e-05,4.305272015e-05,4.694709057e-05,0.737014,-1.265019424e-04,-1.025374890e-04,3.413888147e-05,1.663795099e-04,9.568826131e-03,-3.609931536e-04,-3.609931536e-04,-3.609931536e-04,6.252584831e-04,-3.566349849e-04,-1.182353992e-04,1.138772305e-04,3.926017648e-04,5.333406066e-04,0.061335,9.733134969e-03,5.991649783e-03,5.408277306e-03,0.535100
6422,SS,400.0,3x3,1.114581779e-05,8.339612012e-05,4.644108159e-06,8.426570979e-05,9.918604607e-05,5.726509040e-05,6.181762910e-05,0.733604,-1.719553607e-04,-1.302906448e-04,4.867773089e-05,2.211646890e-04,9.568826131e-03,-4.631466853e-04,-4.631466853e-04,-4.631466853e-04,8.021935904e-04,-4.824286286e-04,-1.406835739e-04,1.599655171e-04,5.273691461e-04,7.018711195e-04,0.077350,9.786384215e-03,5.889113582e-03,5.595502023e-03,0.517604
6423,SS,400.0,3x3,1.511749584e-05,1.033077910e-04,5.252792260e-06,1.045400889e-04,1.236780791e-04,7.140557228e-05,7.635361446e-05,0.730376,-2.197783925e-04,-1.568457172e-04,6.346846172e-05,2.773650419e-04,9.568826131e-03,-5.684327066e-04,-5.684327066e-04,-5.684327066e-04,9.845543286e-04,-6.139826899e-04,-1.606137787e-04,2.061637619e-04,6.672893122e-04,8.765790142e-04,0.093293,9.844293262e-03,5.785522317e-03,5.790441091e-03,0.499706
6424,SS,400.0,3x3,1.951519157e-05,1.228708836e-04,5.648900805e-06,1.245391779e-04,1.480349760e-04,8.546803326e-05,9.058268114e-05,0.727343,-2.697146078e-04,-1.822882901e-04,7.852915397e-05,3.348758253e-04,9.568826131e-03,-6.763163036e-04,-6.763163036e-04,-6.763163036e-04,1.171414200e-03,-7.505982486e-04,-1.782522193e-04,2.525341643e-04,8.117543278e-04,1.056574101e-03,0.109068,9.906762474e-03,5.681246424e-03,5.992127579e-03,0.481512
